Date,Rainfall,Depth_to_Groundwater,Temperature,Drainage_Volume,River_Hydrometry
2018-04-27,0.0,-24.12,18.8,-29337.12,2.7
2018-04-28,0.0,-24.04,19.6,-28382.4,2.7
2018-04-29,0.0,-24.05,21.0,-29642.112,2.7
2018-04-30,0.0,-24.0,22.0,-28619.136,2.6
2018-05-01,0.0,-23.99,18.6,-28112.832,2.6
2018-05-02,0.0,-23.9,14.0,-26201.664,2.6
2018-05-03,0.6,-23.79,17.9,-27274.752,2.6
2018-05-04,7.8,-23.76,17.6,-27503.712,2.7
2018-05-05,1.6,-23.81,18.4,-28121.472,2.7
2018-05-06,0.0,-23.82,18.3,-28204.416,2.7
2018-05-07,3.0,-23.79,17.4,-25881.12,2.7
2018-05-08,0.2,-23.72,18.7,-27438.048,2.6
2018-05-09,32.2,-23.69,17.7,-27489.888,2.6
2018-05-10,3.6,-23.65,16.0,-26484.192,2.6
2018-05-11,0.2,-23.81,18.3,-31529.088,2.7
2018-05-12,0.0,-23.84,18.9,-32652.288,2.7
2018-05-13,0.0,-23.8,18.9,-30164.832,2.6
2018-05-14,1.0,-23.69,19.0,-27933.12,2.6
2018-05-15,6.8,-23.62,15.1,-27222.048,2.6
2018-05-16,3.0,-23.54,12.5,-24549.696,2.6
2018-05-17,1.4,-23.56,14.0,-26752.032,2.7
2018-05-18,0.0,-23.52,16.2,-26755.488,2.6
2018-05-19,0.0,-23.47,18.0,-27050.112,2.6
2018-05-20,0.0,-23.51,19.0,-28453.248,2.6
2018-05-21,0.0,-23.47,19.4,-26660.448,2.6
2018-05-22,15.4,-23.47,18.8,-27991.872,2.5
2018-05-23,1.2,-23.45,20.2,-27140.832,2.6
2018-05-24,2.0,-23.41,18.8,-26470.368,2.6
2018-05-25,0.0,-23.35,20.5,-25989.12,2.5
2018-05-26,0.0,-23.37,22.6,-28594.944,2.5
2018-05-27,0.0,-23.38,23.6,-27735.264,2.5
2018-05-28,0.0,-23.36,23.3,-27821.664,2.5
2018-05-29,0.0,-23.37,23.6,-26922.24,2.5
2018-05-30,0.0,-23.33,24.1,-27468.288,2.5
2018-05-31,0.8,-23.35,22.2,-28516.32,2.5
2018-06-01,0.0,-23.33,22.7,-27699.84,2.5
2018-06-02,0.0,-23.38,23.1,-29243.808,2.4
2018-06-03,0.0,-23.4,23.0,-29714.688,2.4
2018-06-04,0.0,-23.41,24.5,-29752.704,2.4
2018-06-05,0.0,-23.39,24.1,-29688.768,2.4
2018-06-06,0.8,-23.41,21.8,-29824.416,2.4
2018-06-07,0.0,-23.49,22.7,-30821.472,2.4
2018-06-08,0.0,-23.51,25.1,-31229.28,2.4
2018-06-09,11.8,-23.45,20.2,-28752.192,2.5
2018-06-10,4.2,-23.38,21.4,-27670.464,2.5
2018-06-11,0.0,-23.34,23.3,-27278.208,2.4
2018-06-12,0.0,-23.38,25.6,-30062.88,2.4
2018-06-13,32.0,-23.42,24.8,-30519.936,2.3
2018-06-14,10.6,-23.38,18.8,-27493.344,2.4
2018-06-15,0.2,-23.25,21.1,-25203.744,2.4
2018-06-16,0.0,-23.28,21.1,-26888.544,2.3
2018-06-17,0.0,-23.3,22.7,-27527.904,2.3
2018-06-18,0.0,-23.31,23.2,-27077.76,2.3
2018-06-19,0.0,-23.37,23.4,-29947.968,2.3
2018-06-20,0.0,-23.44,24.7,-30095.712,2.3
2018-06-21,0.0,-23.47,25.5,-29630.88,2.2
2018-06-22,0.0,-23.52,25.4,-29963.52,2.2
2018-06-23,8.6,-23.53,22.8,-30703.104,2.3
2018-06-24,0.0,-23.51,21.4,-28491.264,2.3
2018-06-25,0.0,-23.42,21.8,-26220.672,2.2
2018-06-26,0.0,-23.41,20.5,-27425.952,2.2
2018-06-27,0.0,-23.43,20.4,-27513.216,2.2
2018-06-28,0.0,-23.48,20.7,-28959.552,2.2
2018-06-29,0.0,-23.55,21.2,-30454.272,2.2
2018-06-30,0.0,-23.56,23.1,-30102.624,2.2
2018-07-01,0.0,-23.61,26.1,-30836.16,2.2
2018-07-02,0.0,-23.73,27.3,-33232.032,2.2
2018-07-03,0.0,-23.75,26.6,-32312.736,2.2
2018-07-04,0.0,-23.84,27.6,-33462.72,2.2
2018-07-05,0.0,-23.94,27.7,-33823.872,2.2
2018-07-06,0.0,-24.05,27.7,-28035.072,2.2
2018-07-07,0.0,-24.15,25.2,-34285.248,2.1
2018-07-08,0.0,-24.17,24.0,-30074.112,2.2
2018-07-09,0.0,-24.09,24.9,-27083.808,2.2
2018-07-10,0.0,-24.12,25.2,-30501.792,2.2
2018-07-11,0.0,-24.18,25.2,-30989.088,2.1
2018-07-12,0.0,-24.22,26.4,-31028.832,2.2
2018-07-13,0.0,-24.26,26.3,-30566.592,2.2
2018-07-14,0.0,-24.34,27.3,-31662.144,2.2
2018-07-15,0.0,-24.34,28.6,-29580.768,2.1
2018-07-16,0.0,-24.34,29.2,-31646.592,2.1
2018-07-17,3.0,-24.37,26.3,-31812.48,2.0
2018-07-18,2.6,-24.42,24.3,-31520.448,2.1
2018-07-19,0.0,-24.4,26.3,-29604.096,2.1
2018-07-20,0.0,-24.43,27.5,-30868.128,2.1
2018-07-21,0.0,-24.47,27.7,-30983.04,2.1
2018-07-22,0.0,-24.5,26.3,-31071.168,2.1
2018-07-23,0.0,-24.53,26.6,-30064.608,2.1
2018-07-24,0.2,-24.58,24.1,-30489.696,2.1
2018-07-25,0.0,-24.59,25.8,-30657.312,2.1
2018-07-26,0.0,-24.62,25.8,-31039.2,2.1
2018-07-27,10.4,-24.7,23.9,-31010.688,2.1
2018-07-28,0.2,-24.7,25.5,-30395.52,2.1
2018-07-29,0.0,-24.72,27.2,-31053.888,2.1
2018-07-30,0.0,-24.74,27.8,-29611.008,2.1
2018-07-31,0.0,-24.79,29.3,-31179.168,2.1
2018-08-01,0.0,-24.86,29.2,-31522.176,2.0
2018-08-02,0.0,-24.94,29.7,-31684.608,2.0
2018-08-03,0.0,-25.0,29.2,-33127.488,2.0
2018-08-04,0.0,-25.12,27.9,-25653.024,2.0
2018-08-05,0.0,-25.16,26.6,-34227.36,2.0
2018-08-06,0.0,-25.06,28.4,-30379.104,2.0
2018-08-07,0.0,-25.0,28.2,-32430.24,2.0
2018-08-08,0.0,-25.03,27.1,-32028.48,2.0
2018-08-09,1.4,-25.05,25.1,-32274.72,2.1
2018-08-10,0.0,-25.01,26.3,-28873.152,2.3
2018-08-11,0.0,-25.05,28.2,-30666.816,2.3
2018-08-12,0.0,-25.04,27.6,-30672.0,2.2
2018-08-13,0.0,-24.99,27.7,-28220.832,2.2
2018-08-14,0.0,-24.93,26.2,-28887.84,2.2
2018-08-15,17.2,-24.79,22.4,-26692.416,2.2
2018-08-16,0.0,-24.65,23.6,-24166.944,2.2
2018-08-17,0.0,-24.69,25.2,-28810.944,2.3
2018-08-18,0.0,-24.76,25.3,-31074.624,2.2
2018-08-19,0.0,-24.86,24.4,-32055.264,2.2
2018-08-20,0.0,-24.82,24.0,-29452.032,2.2
2018-08-21,0.0,-24.84,25.6,-31920.48,2.3
2018-08-22,0.0,-24.89,26.1,-32810.4,2.2
2018-08-23,19.4,-24.95,22.0,-32595.264,2.2
2018-08-24,1.2,-24.89,22.6,-31883.328,2.3
2018-08-25,0.0,-24.85,24.5,-30754.944,2.3
2018-08-26,0.0,-24.86,24.8,-32064.768,2.3
2018-08-27,1.4,-24.89,20.7,-30246.912,2.3
2018-08-28,0.0,-24.84,19.6,-28975.968,2.4
2018-08-29,0.0,-24.86,22.0,-29496.96,2.3
2018-08-30,0.0,-24.85,23.7,-30588.192,2.3
2018-08-31,0.0,-24.91,25.0,-31518.72,2.3
2018-09-01,0.0,-24.93,24.1,-31542.912,2.2
2018-09-02,0.0,-24.89,23.7,-29796.768,2.2
2018-09-03,0.2,-24.87,20.5,-28263.168,2.2
2018-09-04,0.0,-24.87,20.8,-30367.008,2.2
2018-09-05,1.4,-24.94,20.9,-31930.848,2.3
2018-09-06,0.0,-24.97,22.5,-32440.608,2.2
2018-09-07,0.0,-24.94,23.6,-31810.752,2.2
2018-09-08,1.2,-24.97,22.9,-31807.296,2.2
2018-09-09,0.0,-25.01,22.7,-31593.888,2.2
2018-09-10,0.0,-25.02,23.9,-31291.488,2.2
2018-09-11,0.0,-25.04,23.6,-31918.752,2.2
2018-09-12,0.0,-25.09,23.5,-31847.04,2.2
2018-09-13,0.0,-25.14,24.8,-31827.168,2.2
2018-09-14,0.0,-25.14,22.3,-30993.408,2.2
2018-09-15,0.0,-25.08,24.6,-31187.808,2.2
2018-09-16,0.0,-25.19,24.7,-31234.464,2.2
2018-09-17,0.0,-25.24,25.2,-30821.472,2.2
2018-09-18,7.6,-25.18,23.0,-31367.52,2.3
2018-09-19,13.0,-25.25,22.3,-29403.648,2.4
2018-09-20,0.2,-25.28,21.9,-29782.944,2.3
2018-09-21,0.0,-25.2,22.5,-27522.72,2.3
2018-09-22,0.0,-25.19,23.3,-30092.256,2.2
2018-09-23,0.0,-25.23,24.1,-30729.888,2.2
2018-09-24,0.0,-25.26,23.7,-30764.448,2.2
2018-09-25,0.0,-25.19,22.2,-30357.504,2.2
2018-09-26,0.0,-25.26,17.7,-29281.824,2.2
2018-09-27,0.0,-25.28,15.0,-30205.44,2.2
2018-09-28,0.0,-25.26,15.6,-31692.384,2.2
2018-09-29,0.0,-25.32,18.8,-32057.856,2.2
2018-09-30,0.0,-25.37,19.0,-31603.392,2.2
2018-10-01,0.0,-25.42,18.6,-31752.864,2.2
2018-10-02,46.8,-25.38,14.9,-30369.6,2.3
2018-10-03,0.0,-25.41,15.6,-29639.52,2.4
2018-10-04,0.0,-25.49,16.3,-32240.16,2.4
2018-10-05,0.0,-25.53,20.6,-32048.352,2.3
2018-10-06,0.0,-25.53,18.3,-31499.712,2.3
2018-10-07,9.0,-25.53,15.6,-31480.704,2.3
2018-10-08,2.2,-25.53,17.6,-31083.264,2.3
2018-10-09,0.0,-25.6,17.1,-31502.304,2.3
2018-10-10,0.0,-25.6,18.1,-30682.368,2.3
2018-10-11,0.0,-25.61,18.7,-30987.36,2.3
2018-10-12,0.0,-25.6,17.8,-29582.496,2.3
2018-10-13,0.0,-25.6,19.0,-29308.608,2.3
2018-10-14,0.0,-25.65,17.0,-31384.8,2.3
2018-10-15,0.2,-25.62,16.5,-30168.288,2.3
2018-10-16,0.0,-25.62,16.5,-29898.72,2.3
2018-10-17,0.0,-25.6,18.4,-28599.264,2.3
2018-10-18,0.0,-25.59,19.4,-29804.544,2.3
2018-10-19,0.0,-25.53,18.5,-31011.552,2.3
2018-10-20,0.0,-25.55,17.9,-30327.264,2.2
2018-10-21,0.0,-25.6,17.2,-31236.192,2.2
2018-10-22,5.0,-25.58,13.7,-30526.848,2.2
2018-10-23,0.0,-25.55,12.9,-30688.416,2.3
2018-10-24,0.0,-25.55,14.9,-30263.328,2.3
2018-10-25,0.0,-25.52,12.4,-30482.784,2.3
2018-10-26,0.0,-25.55,15.4,-30890.592,2.3
2018-10-27,0.0,-25.52,17.4,-29377.728,2.3
2018-10-28,2.8,-25.45,19.5,-29718.144,2.3
2018-10-29,40.2,-25.43,17.7,-28054.08,2.4
2018-10-30,9.0,-25.42,18.5,-29489.184,2.7
2018-10-31,3.0,-25.5,12.8,-28342.656,2.6
2018-11-01,0.0,-25.54,12.5,-28627.776,2.5
2018-11-02,17.6,-25.4,14.3,-25102.656,2.5
2018-11-03,3.8,-25.36,15.1,-26192.16,2.6
2018-11-04,0.2,-25.44,16.1,-27969.408,2.5
2018-11-05,0.6,-25.42,16.1,-27913.248,2.5
2018-11-06,0.6,-25.42,14.1,-27807.84,2.5
2018-11-07,0.0,-25.45,15.0,-28521.504,2.4
2018-11-08,0.0,-25.47,13.3,-28266.624,2.4
2018-11-09,0.0,-25.52,11.9,-29144.448,2.4
2018-11-10,0.0,-25.51,10.0,-29964.384,2.4
2018-11-11,0.0,-25.51,10.0,-29834.784,2.4
2018-11-12,0.0,-25.52,9.6,-27842.4,2.4
2018-11-13,0.2,-25.56,9.0,-28749.6,2.4
2018-11-14,0.2,-25.58,8.7,-29268.0,2.4
2018-11-15,0.2,-25.61,8.2,-31072.896,2.4
2018-11-16,0.2,-25.62,9.9,-30595.968,2.4
2018-11-17,0.0,-25.69,11.8,-28549.152,2.4
2018-11-18,0.0,-25.73,10.3,-30047.328,2.4
2018-11-19,0.0,-25.7,8.8,-29082.24,2.4
2018-11-20,1.0,-25.66,5.3,-27774.144,2.5
2018-11-21,20.0,-25.66,8.3,-28824.768,2.5
2018-11-22,1.2,-25.78,10.2,-30273.696,2.6
2018-11-23,1.6,-25.81,11.7,-28886.976,2.6
2018-11-24,1.2,-25.81,9.5,-28281.312,2.6
2018-11-25,10.0,-25.72,10.9,-27539.136,2.5
2018-11-26,9.0,-25.63,12.4,-28327.968,2.8
2018-11-27,14.0,-25.67,9.4,-30104.352,2.9
2018-11-28,0.0,-25.76,9.4,-28502.496,2.8
2018-11-29,0.0,-25.93,7.9,-30878.496,2.7
2018-11-30,0.0,-25.95,7.2,-30060.288,2.6
2018-12-01,0.0,-25.93,4.7,-30325.536,2.6
2018-12-02,3.6,-25.81,8.3,-26485.056,2.6
2018-12-03,0.0,-25.86,3.8,-27618.624,2.6
2018-12-04,0.2,-25.78,10.3,-26634.528,2.6
2018-12-05,0.0,-25.81,12.7,-29456.352,2.5
2018-12-06,0.2,-26.04,7.4,-32865.696,2.5
2018-12-07,0.0,-26.06,8.5,-32798.304,2.5
2018-12-08,0.0,-26.05,6.7,-29330.208,2.5
2018-12-09,1.4,-25.9,10.8,-25849.152,2.5
2018-12-10,0.0,-25.87,7.0,-25980.48,2.6
2018-12-11,0.0,-25.96,4.9,-28352.16,2.5
2018-12-12,0.2,-25.96,2.2,-26381.376,2.5
2018-12-13,0.0,-26.02,0.9,-27186.624,2.5
2018-12-14,5.2,-25.97,3.2,-27658.368,2.5
2018-12-15,4.6,-25.99,5.2,-28155.168,2.6
2018-12-16,0.0,-26.02,3.4,-28529.28,2.6
2018-12-17,18.6,-26.07,1.6,-28545.696,2.6
2018-12-18,7.2,-26.01,4.8,-27945.216,2.9
2018-12-19,0.0,-26.18,5.5,-30710.016,2.9
2018-12-20,0.0,-26.18,1.6,-29588.544,2.8
2018-12-21,3.4,-26.11,7.3,-28404.0,2.8
2018-12-22,0.0,-26.17,7.7,-29347.488,2.8
2018-12-23,0.0,-26.16,12.0,-29392.416,2.8
2018-12-24,0.0,-26.1,11.4,-27851.904,2.8
2018-12-25,0.0,-26.12,10.8,-29149.632,2.7
2018-12-26,0.0,-26.16,8.1,-24909.12,2.7
2018-12-27,0.0,-26.13,2.4,-24902.208,2.7
2018-12-28,0.0,-26.13,1.6,-27994.464,2.6
2018-12-29,0.0,-26.16,2.4,-28463.616,2.6
2018-12-30,0.0,-26.17,4.7,-29052.0,2.6
2018-12-31,0.0,-26.21,4.0,-29767.392,2.6
2019-01-01,0.2,-26.26,2.8,-30735.936,2.6
2019-01-02,0.0,-26.33,7.2,-27783.648,2.6
2019-01-03,0.0,-26.21,4.7,-30201.984,2.6
2019-01-04,0.0,-26.37,2.0,-30485.376,2.6
2019-01-05,0.0,-26.41,0.0,-29814.912,2.5
2019-01-06,0.0,-26.39,0.2,-30827.52,2.5
2019-01-07,0.0,-26.36,1.3,-28928.448,2.5
2019-01-08,0.0,-26.43,-0.3,-30411.072,2.5
2019-01-09,0.0,-26.37,1.2,-29890.944,2.5
2019-01-10,0.6,-26.29,5.5,-30144.96,2.6
2019-01-11,0.6,-26.35,4.0,-29044.224,2.5
2019-01-12,0.2,-26.46,2.2,-29954.016,2.5
2019-01-13,0.0,-26.49,0.2,-30151.872,2.5
2019-01-14,0.0,-26.41,4.7,-29706.912,2.5
2019-01-15,0.0,-26.37,7.0,-29914.272,2.5
2019-01-16,0.0,-26.49,3.0,-27749.088,2.5
2019-01-17,0.0,-26.63,3.9,-30900.96,2.5
2019-01-18,3.4,-26.51,6.9,-27519.264,2.5
2019-01-19,2.4,-26.46,8.3,-27726.624,2.6
2019-01-20,0.8,-26.5,5.3,-28674.432,2.6
2019-01-21,8.2,-26.48,4.8,-27678.24,2.6
2019-01-22,6.6,-26.51,5.3,-28065.312,2.7
2019-01-23,5.8,-26.45,3.9,-26208.576,2.7
2019-01-24,5.8,-26.39,4.7,-27774.144,2.8
2019-01-25,0.2,-26.42,5.4,-27564.192,2.8
2019-01-26,0.0,-26.49,4.5,-26818.56,2.8
2019-01-27,0.0,-26.53,4.6,-27551.232,2.8
2019-01-28,1.0,-26.47,4.3,-27548.64,2.7
2019-01-29,11.2,-26.39,6.1,-25582.176,2.9
2019-01-30,0.4,-26.49,2.6,-26104.896,3.1
2019-01-31,1.8,-26.42,1.8,-25640.064,2.9
2019-02-01,2.4,-26.48,5.2,-27252.288,2.9
2019-02-02,6.4,-26.42,11.6,-25480.224,2.9
2019-02-03,33.6,-26.41,10.3,-26153.28,3.5
2019-02-04,6.2,-26.45,7.5,-26208.576,3.6
2019-02-05,0.0,-26.64,7.5,-28348.704,3.2
2019-02-06,0.0,-26.6,7.6,-26589.6,2.9
2019-02-07,0.0,-26.56,8.5,-25055.136,2.8
2019-02-08,0.0,-26.38,6.0,-25641.792,2.8
2019-02-09,0.0,-26.33,6.3,-26107.488,2.7
2019-02-10,0.0,-26.33,5.9,-26383.104,2.7
2019-02-11,0.0,-26.24,10.3,-25805.952,2.7
2019-02-12,0.2,-26.18,9.2,-26299.296,2.6
2019-02-13,0.0,-26.28,5.5,-24496.128,2.6
2019-02-14,0.0,-26.3,5.9,-21166.272,2.6
2019-02-15,0.0,-26.3,10.0,-28133.568,2.6
2019-02-16,0.0,-26.22,9.9,-25914.816,2.6
2019-02-17,0.0,-26.23,8.4,-28292.544,2.5
2019-02-18,0.0,-26.19,6.0,-25739.424,2.5
2019-02-19,0.0,-26.14,6.0,-26685.504,2.5
2019-02-20,0.0,-26.1,6.7,-25316.928,2.5
2019-02-21,0.0,-26.1,6.2,-26383.968,2.5
2019-02-22,0.0,-26.15,6.3,-28707.264,2.5
2019-02-23,0.0,-26.16,7.8,-28658.88,2.5
2019-02-24,0.0,-26.12,6.0,-26394.336,2.5
2019-02-25,0.0,-26.12,5.2,-25373.088,2.5
2019-02-26,0.0,-26.02,7.8,-24421.824,2.5
2019-02-27,0.0,-26.02,11.6,-26693.28,2.5
2019-02-28,0.0,-25.95,9.9,-24217.056,2.5
2019-03-01,0.0,-25.95,9.7,-25261.632,2.5
2019-03-02,0.0,-25.86,9.6,-23944.896,2.5
2019-03-03,0.0,-25.9,10.7,-26613.792,2.5
2019-03-04,0.0,-25.91,9.7,-24503.04,2.5
2019-03-05,0.0,-25.85,10.8,-24286.176,2.5
2019-03-06,1.8,-25.83,11.9,-25006.752,2.5
2019-03-07,0.0,-25.93,10.4,-26012.448,2.5
2019-03-08,0.0,-25.85,13.8,-24736.32,2.5
2019-03-09,0.0,-25.89,13.6,-27194.4,2.5
2019-03-10,0.0,-25.94,11.2,-26714.016,2.4
2019-03-11,0.0,-25.9,10.6,-26401.248,2.5
2019-03-12,0.2,-25.79,12.1,-25339.392,2.4
2019-03-13,0.0,-25.88,8.6,-25563.168,2.5
2019-03-14,31.2,-25.82,6.7,-26383.104,2.5
2019-03-15,0.2,-25.87,9.9,-29360.448,2.6
2019-03-16,0.0,-25.86,12.0,-27632.448,2.5
2019-03-17,0.0,-25.88,11.5,-26394.336,2.5
2019-03-18,0.0,-25.76,13.6,-24353.568,2.5
2019-03-19,0.4,-25.74625,12.4,-23875.776,2.5
2019-03-20,3.4,-25.7325,8.7,-23631.264,2.5
2019-03-21,0.0,-25.71875,9.7,-25780.896,2.4
2019-03-22,0.0,-25.705,11.9,-25949.376,2.4
2019-03-23,0.0,-25.69125,12.6,-26740.8,2.4
2019-03-24,0.0,-25.6775,13.5,-25994.304,2.4
2019-03-25,0.0,-25.66375,13.9,-26041.824,2.4
2019-03-26,0.0,-25.65,13.4,-26205.984,2.4
2019-03-27,0.0,-25.68,9.5,-25434.432,2.4
2019-03-28,0.0,-25.7,10.7,-25956.288,2.4
2019-03-29,0.0,-25.88,10.4,-27549.504,2.4
2019-03-30,0.0,-25.77,11.9,-25652.16,2.5
2019-03-31,0.0,-25.74,11.0,-26824.608,2.5
2019-04-01,0.0,-25.66,12.9,-25042.176,2.5
2019-04-02,0.0,-25.66,14.0,-25532.064,2.5
2019-04-03,0.0,-25.63,14.5,-25024.896,2.5
2019-04-04,0.0,-25.61,13.7,-24246.432,2.5
2019-04-05,39.0,-25.45,12.3,-21847.968,2.6
2019-04-06,0.6,-25.53,8.6,-23362.56,2.8
2019-04-07,0.0,-25.53,10.4,-24618.816,2.7
2019-04-08,0.2,-25.49,12.7,-23049.792,2.7
2019-04-09,0.0,-25.54,11.5,-24941.088,2.6
2019-04-10,2.0,-25.53,13.9,-24250.752,2.6
2019-04-11,2.8,-25.5,12.9,-23519.808,2.6
2019-04-12,17.2,-25.55,11.5,-25347.168,2.6
2019-04-13,0.2,-25.53,11.4,-23854.176,2.6
2019-04-14,0.0,-25.58,11.4,-25874.208,2.6
2019-04-15,4.0,-25.52,10.1,-23392.8,2.6
2019-04-16,0.0,-25.48,12.0,-23525.856,2.6
2019-04-17,0.0,-25.51,12.6,-23752.224,2.6
2019-04-18,0.0,-25.53,14.5,-23937.12,2.6
2019-04-19,0.0,-25.59,13.9,-26929.152,2.6
2019-04-20,0.0,-25.63,14.7,-25917.408,2.6
2019-04-21,0.0,-25.6,15.0,-26402.112,2.6
2019-04-22,0.0,-25.52,15.9,-23953.536,2.6
2019-04-23,14.8,-25.34,15.4,-21811.68,2.6
2019-04-24,4.2,-25.38,15.7,-23509.44,2.7
2019-04-25,0.0,-25.44,19.2,-23925.024,2.7
2019-04-26,0.0,-25.49,18.8,-23834.304,2.7
2019-04-27,3.4,-25.48,15.8,-24395.904,2.7
2019-04-28,0.0,-25.51,15.6,-25875.072,2.7
2019-04-29,1.6,-25.45,12.6,-23531.904,2.6
2019-04-30,0.0,-25.45,9.8,-24307.776,2.8
2019-05-01,3.0,-25.41,12.0,-23199.264,2.7
2019-05-02,0.0,-25.4,14.1,-22682.592,2.7
2019-05-03,1.4,-25.43,14.4,-25046.496,2.7
2019-05-04,0.0,-25.42,15.8,-25041.312,2.7
2019-05-05,2.6,-25.34,14.1,-24399.36,2.7
2019-05-06,19.6,-25.34,11.0,-23226.048,2.7
2019-05-07,0.4,-25.35,9.1,-22749.984,2.7
2019-05-08,0.0,-25.44,12.4,-24539.328,2.7
2019-05-09,0.0,-25.45,14.1,-25536.384,2.7
2019-05-10,0.0,-25.54,16.0,-25952.832,2.7
2019-05-11,0.0,-25.66,15.3,-23467.104,2.7
2019-05-12,0.4,-25.79,16.2,-25068.096,2.7
2019-05-13,9.8,-25.68,13.8,-21199.968,2.7
2019-05-14,5.2,-25.72,12.7,-22244.544,3.1
2019-05-15,0.4,-25.68,10.8,-22441.536,3.3
2019-05-16,0.2,-25.69,10.2,-24198.912,3.1
2019-05-17,0.0,-25.55,15.5,-23844.672,3.0
2019-05-18,0.0,-25.56,16.7,-24845.184,2.9
2019-05-19,7.0,-25.32,15.3,-19471.968,2.9
2019-05-20,8.8,-25.16,14.0,-16058.304,2.9
2019-05-21,3.4,-25.26,14.3,-20280.672,3.1
2019-05-22,6.8,-25.3,14.8,-21096.288,3.0
2019-05-23,0.0,-25.27,17.4,-21007.296,2.9
2019-05-24,0.0,-25.38,18.2,-23972.544,2.9
2019-05-25,0.0,-25.28,19.5,-22003.488,2.9
2019-05-26,21.0,-25.28,18.4,-22049.28,2.9
2019-05-27,10.4,-25.12,17.1,-18142.272,2.9
2019-05-28,23.2,-25.09,16.8,-18876.672,3.0
2019-05-29,7.4,-25.14,17.3,-21126.528,3.3
2019-05-30,1.4,-25.17,16.9,-21195.648,3.8
2019-05-31,0.0,-25.22,15.4,-20933.856,3.3
2019-06-01,0.0,-25.21,17.1,-22206.528,3.1
2019-06-02,0.0,-25.23,17.6,-23565.6,2.9
2019-06-03,0.0,-25.15,20.9,-21966.336,2.9
2019-06-04,5.8,-25.15,20.9,-23765.184,3.0
2019-06-05,0.0,-25.27,21.4,-26066.016,2.9
2019-06-06,0.0,-25.2,22.6,-25331.616,2.8
2019-06-07,0.0,-25.3,22.2,-27958.176,2.8
2019-06-08,0.0,-25.28,23.5,-25418.88,2.7
2019-06-09,0.0,-25.32,26.1,-26640.576,2.7
2019-06-10,0.0,-25.32,26.7,-27231.552,2.7
2019-06-11,0.0,-25.31,26.5,-28103.328,2.7
2019-06-12,0.0,-25.3,26.6,-27533.088,2.7
2019-06-13,0.0,-25.38,25.4,-28974.24,2.6
2019-06-14,0.0,-25.46,25.0,-29641.248,2.6
2019-06-15,0.0,-25.46,27.4,-27592.704,2.6
2019-06-16,0.0,-25.43,27.0,-27321.408,2.6
2019-06-17,0.0,-25.4,24.9,-23105.952,2.6
2019-06-18,0.8,-25.38,24.1,-25289.28,2.5
2019-06-19,0.0,-25.32,25.9,-25421.472,2.6
2019-06-20,0.0,-25.36,26.5,-26954.208,2.5
2019-06-21,0.0,-25.41,26.0,-27019.008,2.5
2019-06-22,0.0,-25.47,25.9,-26724.384,2.5
2019-06-23,2.0,-25.43,25.2,-24687.936,2.5
2019-06-24,0.0,-25.34,25.6,-21544.704,2.5
2019-06-25,0.0,-25.45,25.9,-26839.296,2.5
2019-06-26,0.0,-25.49,27.3,-27661.824,2.5
2019-06-27,0.0,-25.51,28.3,-27246.24,2.4
2019-06-28,0.0,-25.51,29.5,-27076.032,2.4
2019-06-29,0.0,-25.55,29.7,-27252.672,2.4
2019-06-30,0.0,-25.66,27.8,-27429.312,2.4
2019-07-01,0.0,-25.71,27.1,-27605.952,2.4
2019-07-02,0.0,-25.73,28.7,-27782.592,2.4
2019-07-03,0.0,-25.74,29.3,-27959.232,2.4
2019-07-04,0.0,-25.82,29.8,-28135.872,2.4
2019-07-05,0.0,-26.0,29.0,-28312.512,2.3
2019-07-06,0.0,-26.05,28.9,-28489.152,2.4
2019-07-07,0.0,-26.08,29.1,-28665.792,2.3
2019-07-08,0.4,-26.05,27.4,-24560.928,2.3
2019-07-09,6.8,-26.02,28.1,-26257.824,2.3
2019-07-10,0.0,-25.99,27.4,-28170.72,2.3
2019-07-11,0.0,-25.97,23.4,-28151.712,2.4
2019-07-12,0.0,-25.96,24.2,-27737.856,2.4
2019-07-13,8.8,-25.99,23.9,-25870.752,2.3
2019-07-14,15.6,-25.82,23.0,-24003.648,2.5
2019-07-15,0.0,-25.71,23.6,-22756.464,2.4
2019-07-16,2.0,-25.65,19.8,-21509.28,2.3
2019-07-17,0.6,-25.62,22.3,-24833.952,2.4
2019-07-18,0.0,-25.74,23.2,-26127.36,2.3
2019-07-19,0.0,-25.89,25.3,-30163.968,2.3
2019-07-20,0.0,-25.94,25.8,-29457.216,2.3
2019-07-21,0.0,-25.97,26.8,-28055.808,2.3
2019-07-22,0.0,-25.99,28.2,-29400.624,2.3
2019-07-23,0.0,-26.04,28.3,-30745.44,2.2
2019-07-24,0.0,-26.1,28.8,-31887.648,2.2
2019-07-25,0.0,-26.12,29.4,-28563.84,2.2
2019-07-26,0.0,-26.21,30.7,-27596.16,2.2
2019-07-27,0.0,-26.23,30.5,-27379.296,2.2
2019-07-28,0.0,-26.22,27.0,-25782.624,2.2
2019-07-29,60.2,-25.87,20.8,-18868.032,2.5
2019-07-30,0.0,-25.94,25.1,-23241.6,2.6
2019-07-31,0.0,-25.88,26.0,-23262.336,2.4
2019-08-01,0.0,-25.88,26.8,-25113.888,2.4
2019-08-02,0.0,-26.06,26.5,-25358.112,2.3
2019-08-03,0.0,-26.05,26.4,-25602.336,2.3
